Date,Close
1/31/2007,100.00
2/28/2007,96.85
3/30/2007,100.12
4/30/2007,104.25
5/31/2007,107.41
6/29/2007,105.12
7/31/2007,101.88
8/31/2007,102.55
9/28/2007,108.12
10/31/2007,114.85
11/30/2007,116.42
12/31/2007,118.12
1/31/2008,124.55
2/29/2008,132.12
3/31/2008,129.45
4/30/2008,128.02
5/30/2008,133.45
6/30/2008,142.18
7/31/2008,136.55
8/29/2008,133.12
9/30/2008,136.88
10/31/2008,149.12
11/28/2008,152.45
12/31/2008,153.88
1/30/2009,152.12
2/27/2009,152.88
3/31/2009,148.12
4/30/2009,142.45
5/29/2009,144.12
6/30/2009,143.22
7/31/2009,142.85
8/31/2009,143.12
9/30/2009,146.45
10/30/2009,144.12
11/30/2009,149.88
12/31/2009,145.12
1/29/2010,140.85
2/26/2010,141.92
3/31/2010,148.12
4/30/2010,152.45
5/28/2010,146.88
6/30/2010,148.12
7/30/2010,151.25
8/31/2010,157.45
9/30/2010,164.88
10/29/2010,168.12
11/30/2010,167.45
12/31/2010,178.12
1/31/2011,175.45
2/28/2011,181.12
3/31/2011,176.88
4/29/2011,185.12
5/31/2011,177.45
6/30/2011,173.88
7/29/2011,178.12
8/31/2011,181.12
9/30/2011,182.45
10/31/2011,177.12
11/30/2011,177.88
12/30/2011,179.12
1/31/2012,177.12
2/29/2012,180.12
3/30/2012,176.45
4/30/2012,177.12
5/31/2012,182.88
6/29/2012,175.12
7/31/2012,184.45
8/31/2012,179.88
9/28/2012,179.12
10/31/2012,175.45
11/30/2012,176.88
12/31/2012,180.12
1/31/2013,181.12
2/28/2013,180.45
3/28/2013,184.88
4/30/2013,189.12
5/31/2013,184.45
6/28/2013,178.12
7/31/2013,179.88
8/30/2013,176.45
9/30/2013,178.88
10/31/2013,182.45
11/29/2013,186.12
12/31/2013,188.45
1/31/2014,184.12
2/28/2014,188.88
3/31/2014,187.45
4/30/2014,188.12
5/30/2014,191.88
6/30/2014,193.12
7/31/2014,195.45
8/29/2014,201.88
9/30/2014,212.12
10/31/2014,218.45
11/28/2014,232.12
12/31/2014,239.88
1/30/2015,251.12
2/27/2015,252.88
3/31/2015,253.45
4/30/2015,246.12
5/29/2015,244.45
6/30/2015,235.12
7/31/2015,242.88
8/31/2015,243.45
9/30/2015,238.12
10/30/2015,233.45
11/30/2015,235.12
12/31/2015,229.45
1/29/2016,236.12
2/29/2016,244.88
3/31/2016,234.12
4/29/2016,230.12
5/31/2016,225.45
6/30/2016,234.88
7/29/2016,238.12
8/31/2016,233.12
9/30/2016,230.45
10/31/2016,221.88
11/30/2016,215.12
12/30/2016,218.45
1/31/2017,214.12
2/28/2017,219.88
3/31/2017,218.45
4/28/2017,217.12
5/31/2017,220.88
6/30/2017,214.12
7/31/2017,215.88
8/31/2017,218.45
9/29/2017,214.12
10/31/2017,222.88
11/30/2017,224.12
12/29/2017,230.12
1/31/2018,242.12
2/28/2018,218.88
3/29/2018,217.12
4/30/2018,217.88
5/31/2018,211.45
6/29/2018,212.88
7/31/2018,211.12
8/31/2018,215.45
9/28/2018,214.88
10/31/2018,210.12
11/30/2018,210.88
12/31/2018,213.45
1/31/2019,210.12
2/28/2019,211.45
3/29/2019,225.88
4/30/2019,228.45
5/31/2019,224.12
6/28/2019,235.88
7/31/2019,243.12
8/30/2019,258.45
9/30/2019,244.88
10/31/2019,239.12
11/29/2019,242.45
12/31/2019,236.88
1/31/2020,239.12
2/28/2020,243.45
3/31/2020,262.88
4/30/2020,261.12
5/29/2020,256.45
6/30/2020,253.12
7/31/2020,259.88
8/31/2020,260.45
9/30/2020,255.12
10/30/2020,253.12
11/30/2020,262.88
12/31/2020,276.12
1/29/2021,272.88
2/26/2021,288.12
3/31/2021,294.45
4/30/2021,304.12
5/28/2021,308.88
6/30/2021,302.12
7/30/2021,304.45
8/31/2021,303.12
9/30/2021,301.12
10/29/2021,309.88
11/30/2021,294.12
12/31/2021,297.88
1/31/2022,306.12
2/28/2022,314.88
3/31/2022,348.12
4/29/2022,365.45
5/31/2022,358.12
6/30/2022,382.45
7/29/2022,368.12
8/31/2022,384.88
9/30/2022,418.12
10/31/2022,408.12
11/30/2022,382.45
12/30/2022,383.12
1/31/2023,385.45
2/28/2023,378.12
3/31/2023,354.88
4/28/2023,365.12
5/31/2023,378.12
6/30/2023,381.12
7/31/2023,386.45
8/31/2023,379.12
9/29/2023,394.88
10/31/2023,397.12
11/30/2023,381.45
12/29/2023,388.12
1/31/2024,399.88
2/29/2024,428.12
3/28/2024,439.45
4/30/2024,448.12
5/31/2024,432.12
