Date,Close
1/31/2007,100.00
2/28/2007,98.22
3/30/2007,100.15
4/30/2007,102.88
5/31/2007,104.95
6/29/2007,103.45
7/31/2007,101.88
8/31/2007,102.35
9/28/2007,105.78
10/31/2007,110.12
11/30/2007,111.45
12/31/2007,112.56
1/31/2008,116.34
2/29/2008,121.12
3/31/2008,119.85
4/30/2008,118.99
5/30/2008,121.75
6/30/2008,127.45
7/31/2008,124.12
8/29/2008,122.88
9/30/2008,124.65
10/31/2008,131.88
11/28/2008,133.45
12/31/2008,134.12
1/30/2009,133.58
2/27/2009,133.82
3/31/2009,131.42
4/30/2009,128.25
5/29/2009,129.80
6/30/2009,129.28
7/31/2009,129.02
8/31/2009,129.15
9/30/2009,130.98
10/30/2009,129.42
11/30/2009,133.05
12/31/2009,130.25
1/29/2010,127.92
2/26/2010,128.56
3/31/2010,132.68
4/30/2010,135.08
5/28/2010,131.84
6/30/2010,132.64
7/30/2010,134.22
8/31/2010,137.95
9/30/2010,142.25
10/29/2010,144.25
11/30/2010,143.95
12/31/2010,150.42
1/31/2011,148.78
2/28/2011,152.35
3/31/2011,150.08
4/29/2011,155.78
5/31/2011,150.78
6/30/2011,148.68
7/29/2011,151.82
8/31/2011,153.64
9/30/2011,154.25
10/31/2011,151.48
11/30/2011,151.78
12/30/2011,152.55
1/31/2012,151.32
2/29/2012,153.12
3/30/2012,150.99
4/30/2012,151.58
5/31/2012,154.78
6/29/2012,150.45
7/31/2012,155.25
8/31/2012,152.92
9/28/2012,152.62
10/31/2012,150.48
11/30/2012,151.08
12/31/2012,152.88
1/31/2013,153.65
2/28/2013,153.35
3/28/2013,155.18
4/30/2013,157.98
5/31/2013,155.78
6/28/2013,152.48
7/31/2013,153.08
8/30/2013,151.25
9/30/2013,152.48
10/31/2013,154.58
11/29/2013,156.45
12/31/2013,157.68
1/31/2014,155.78
2/28/2014,157.98
3/31/2014,157.35
4/30/2014,157.68
5/30/2014,159.42
6/30/2014,160.22
7/31/2014,161.50
8/29/2014,164.88
9/30/2014,170.65
10/31/2014,173.72
11/28/2014,181.02
12/31/2014,184.82
1/30/2015,190.72
2/27/2015,191.48
3/31/2015,191.85
4/30/2015,188.42
5/29/2015,187.48
6/30/2015,182.95
7/31/2015,186.25
8/31/2015,186.62
9/30/2015,184.38
10/30/2015,181.82
11/30/2015,182.72
12/31/2015,179.42
1/29/2016,182.65
2/29/2016,186.48
3/31/2016,181.25
4/29/2016,179.08
5/31/2016,176.58
6/30/2016,181.02
7/29/2016,183.18
8/31/2016,180.42
9/30/2016,178.98
10/31/2016,174.68
11/30/2016,171.55
12/30/2016,173.62
1/31/2017,171.55
2/28/2017,174.12
3/31/2017,173.78
4/28/2017,173.08
5/31/2017,174.98
6/30/2017,171.82
7/31/2017,172.68
8/31/2017,174.05
9/29/2017,171.95
10/31/2017,176.08
11/30/2017,176.95
12/29/2017,180.15
1/31/2018,186.45
2/28/2018,174.88
3/29/2018,174.18
4/30/2018,174.52
5/31/2018,171.38
6/29/2018,172.08
7/31/2018,171.22
8/31/2018,173.28
9/28/2018,172.92
10/31/2018,170.52
11/30/2018,170.85
12/31/2018,172.22
1/31/2019,170.32
2/28/2019,171.18
3/29/2019,178.18
4/30/2019,179.62
5/31/2019,177.45
