Date,Close
1/31/2007,100.00
2/28/2007,99.12
3/30/2007,101.45
4/30/2007,104.88
5/31/2007,106.12
6/29/2007,108.45
7/31/2007,107.12
8/31/2007,108.99
9/28/2007,113.45
10/31/2007,118.22
11/30/2007,121.56
12/31/2007,125.12
1/31/2008,129.88
2/29/2008,135.45
3/31/2008,133.12
4/30/2008,132.88
5/30/2008,138.45
6/30/2008,145.12
7/31/2008,138.65
8/29/2008,134.12
9/30/2008,139.88
10/31/2008,148.45
11/28/2008,154.22
12/31/2008,158.88
1/30/2009,156.45
2/27/2009,157.12
3/31/2009,153.88
4/30/2009,149.12
5/29/2009,151.22
6/30/2009,148.45
7/31/2009,147.12
8/31/2009,148.88
9/30/2009,151.12
10/30/2009,149.45
11/30/2009,153.22
12/31/2009,149.88
1/29/2010,146.45
2/26/2010,147.12
3/31/2010,150.88
4/30/2010,154.12
5/28/2010,150.45
6/30/2010,151.88
7/30/2010,154.22
8/31/2010,158.12
9/30/2010,163.45
10/29/2010,166.12
11/30/2010,165.88
12/31/2010,174.12
1/31/2011,171.45
2/28/2011,176.88
3/31/2011,173.12
4/29/2011,180.45
5/31/2011,174.12
6/30/2011,171.88
7/29/2011,175.45
8/31/2011,178.12
9/30/2011,179.45
10/31/2011,175.88
11/30/2011,176.12
12/30/2011,177.45
1/31/2012,175.12
2/29/2012,178.45
3/30/2012,174.88
4/30/2012,175.12
5/31/2012,180.45
6/29/2012,174.12
7/31/2012,181.88
8/31/2012,177.45
9/28/2012,177.12
10/31/2012,174.45
11/30/2012,175.12
12/31/2012,178.45
1/31/2013,179.88
2/28/2013,178.45
3/28/2013,182.12
4/30/2013,186.45
5/31/2013,181.88
6/28/2013,176.45
7/31/2013,177.12
8/30/2013,174.88
9/30/2013,176.12
10/31/2013,179.45
11/29/2013,182.88
12/31/2013,185.12
1/31/2014,181.45
2/28/2014,185.88
3/31/2014,184.12
4/30/2014,184.88
5/30/2014,188.12
6/30/2014,189.45
7/31/2014,191.12
8/29/2014,197.45
9/30/2014,206.88
10/31/2014,212.45
11/28/2014,224.12
12/31/2014,231.88
1/30/2015,241.45
2/27/2015,242.88
3/31/2015,243.12
4/30/2015,236.45
5/29/2015,235.12
6/30/2015,226.88
7/31/2015,234.12
8/31/2015,234.88
9/30/2015,230.12
10/30/2015,225.45
11/30/2015,226.88
12/31/2015,221.12
1/29/2016,227.45
2/29/2016,235.88
3/31/2016,226.12
4/29/2016,222.45
5/31/2016,218.88
6/30/2016,227.45
7/29/2016,231.12
8/31/2016,226.45
9/30/2016,224.12
10/31/2016,216.88
11/30/2016,210.45
12/30/2016,213.88
1/31/2017,210.12
2/28/2017,215.45
3/31/2017,214.88
4/28/2017,213.12
5/31/2017,216.45
6/30/2017,210.88
7/31/2017,211.12
8/31/2017,214.45
9/29/2017,210.12
10/31/2017,218.45
11/30/2017,219.88
12/29/2017,225.45
1/31/2018,236.12
2/28/2018,214.88
3/29/2018,213.12
4/30/2018,213.88
5/31/2018,208.45
6/29/2018,209.12
7/31/2018,208.88
8/31/2018,212.45
9/28/2018,211.12
10/31/2018,207.45
11/30/2018,208.12
12/31/2018,210.88
1/31/2019,207.45
2/28/2019,208.12
3/29/2019,220.45
4/30/2019,222.88
5/31/2019,218.12
6/28/2019,228.45
7/31/2019,235.12
8/30/2019,248.88
9/30/2019,236.45
10/31/2019,231.12
11/29/2019,234.45
12/31/2019,229.88
1/31/2020,231.12
2/28/2020,234.45
3/31/2020,251.88
4/30/2020,250.12
5/29/2020,246.45
6/30/2020,243.88
7/31/2020,249.12
8/31/2020,249.88
9/30/2020,245.45
10/30/2020,243.12
11/30/2020,251.88
12/31/2020,263.12
1/29/2021,260.45
2/26/2021,274.12
3/31/2021,280.45
4/30/2021,288.12
5/28/2021,292.45
6/30/2021,287.12
7/30/2021,289.45
8/31/2021,288.12
9/30/2021,286.45
10/29/2021,294.12
11/30/2021,280.45
12/31/2021,283.88
1/31/2022,291.12
2/28/2022,298.45
3/31/2022,312.12
